row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country/region,city,state/province,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,total_revenue,total_liquid,order_year,order_month
1861,US-2023-116568,12/14/2023,12/20/2023,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Deltona,Florida,32725,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",186.304,4,0.2,13.9728,745.216,149.0432,2023,12
1862,US-2023-123519,12/14/2023,12/21/2023,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,136.53,1,0.4,-52.3365,136.53,81.91799999999999,2023,12
1863,US-2023-123519,12/14/2023,12/21/2023,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.624,1,0.2,0.2952,2.624,2.0992,2023,12
1864,US-2023-148950,12/14/2023,12/19/2023,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,4,0.8,-8.6768,20.416,1.0207999999999997,2023,12
1865,US-2023-130575,12/14/2023,12/16/2023,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,0.8,-13.896,27.791999999999998,1.8527999999999996,2023,12
1866,US-2023-148950,12/14/2023,12/19/2023,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.896,2,0.2,0.4706,5.792,2.3168,2023,12
1867,US-2023-148950,12/14/2023,12/19/2023,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35.016,3,0.2,-2.1885,105.048,28.0128,2023,12
1868,US-2023-123519,12/14/2023,12/21/2023,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,263.96,1,0.2,42.8935,263.96,211.168,2023,12
1869,US-2023-145541,12/14/2023,12/21/2023,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,New York City,New York,10024,East,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",6999.96,4,0.0,2239.9872,27999.84,6999.96,2023,12
1870,CA-2023-151799,12/14/2023,12/18/2023,Standard Class,BF-11170,Ben Ferrer,Home Office,Canada,Toronto,Ontario,M3C,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.58,2,0.3,-52.66,1053.16,368.606,2023,12
1871,CA-2023-151799,12/14/2023,12/18/2023,Standard Class,BF-11170,Ben Ferrer,Home Office,Canada,Toronto,Ontario,M3C,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,6,0.0,8.12,103.68,17.28,2023,12
1872,CA-2023-151799,12/14/2023,12/18/2023,Standard Class,BF-11170,Ben Ferrer,Home Office,Canada,Toronto,Ontario,M3C,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85,1,0.0,2.22,73.85,73.85,2023,12
1873,CA-2023-151799,12/14/2023,12/18/2023,Standard Class,BF-11170,Ben Ferrer,Home Office,Canada,Toronto,Ontario,M3C,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0.0,6.68,77.13,25.71,2023,12
1874,CA-2023-151799,12/14/2023,12/18/2023,Standard Class,BF-11170,Ben Ferrer,Home Office,Canada,Toronto,Ontario,M3C,East,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,2,0.0,467.99,2399.96,1199.98,2023,12
1875,US-2023-129938,12/15/2023,12/17/2023,Second Class,EB-13705,Ed Braxton,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",445.802,7,0.3,-108.2662,3120.614,312.0614,2023,12
1876,US-2023-101602,12/15/2023,12/18/2023,First Class,MC-18100,Mick Crebagga,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,5,0.3,-21.808,3816.3999999999996,534.2959999999999,2023,12
1877,US-2023-119466,12/15/2023,12/21/2023,Standard Class,SP-20860,Sung Pak,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,17.088,3.4176,2023,12
1878,US-2023-116673,12/15/2023,12/19/2023,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,San Diego,California,92037,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0.0,1.9712,12.32,6.16,2023,12
1879,US-2023-101602,12/15/2023,12/18/2023,First Class,MC-18100,Mick Crebagga,Consumer,United States,El Paso,Texas,79907,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,3,0.2,-9.153,122.03999999999999,32.544000000000004,2023,12
1880,US-2023-153913,12/16/2023,12/20/2023,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1013.832,9,0.2,101.3832,9124.488,811.0656,2023,12
1881,US-2023-124247,12/16/2023,12/21/2023,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,7019.6,1123.1360000000002,2023,12
1882,US-2023-136399,12/16/2023,12/17/2023,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,241.568,2,0.2,18.1176,483.136,193.25440000000003,2023,12
1883,US-2023-113257,12/16/2023,12/18/2023,Second Class,SC-20305,Sean Christensen,Consumer,United States,Beaumont,Texas,77705,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,8.624,7,0.6,-2.5872,60.368,3.4496,2023,12
1884,US-2023-108273,12/16/2023,12/21/2023,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",56.568,2,0.6,-74.9526,113.136,22.627200000000002,2023,12
1885,US-2023-100706,12/16/2023,12/18/2023,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,29.46,6,0.0,9.7218,176.76,29.46,2023,12
1886,US-2023-136399,12/16/2023,12/17/2023,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0.0,14.6718,88.92,44.46,2023,12
1887,US-2023-112718,12/16/2023,12/21/2023,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,1.167,1,0.7,-0.8558,1.167,0.3501000000000001,2023,12
1888,US-2023-153913,12/16/2023,12/20/2023,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.984,2,0.2,0.6696,3.968,1.5872000000000002,2023,12
1889,US-2023-108273,12/16/2023,12/21/2023,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,36.288,7,0.2,12.7008,254.01599999999996,29.0304,2023,12
1890,US-2023-151379,12/16/2023,12/20/2023,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Detroit,Michigan,48227,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,114.2,5,0.0,52.532,571.0,114.2,2023,12
1891,US-2023-136399,12/16/2023,12/17/2023,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,395.0,5,0.0,39.5,1975.0,395.0,2023,12
1892,US-2023-100706,12/16/2023,12/18/2023,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.99839999999999,199.96,99.98,2023,12
1893,US-2023-113257,12/16/2023,12/18/2023,Second Class,SC-20305,Sean Christensen,Consumer,United States,Beaumont,Texas,77705,Central,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,319.968,4,0.2,95.9904,1279.872,255.97440000000003,2023,12
1894,US-2023-136399,12/16/2023,12/17/2023,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,627.168,4,0.2,70.5563999999999,2508.672,501.73440000000005,2023,12
1895,US-2023-123925,12/17/2023,12/19/2023,Second Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Georgia,31907,South,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,40.05,3,0.0,11.214,120.14999999999999,40.05,2023,12
1896,US-2023-139633,12/17/2023,12/24/2023,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5.484,4,0.7,-4.0216,21.936,1.6452000000000002,2023,12
1897,US-2023-120768,12/19/2023,12/21/2023,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,1819.86,14,0.0,163.7874,25478.039999999997,1819.86,2023,12
1898,US-2023-150574,12/19/2023,12/25/2023,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.812,2,0.7,-3.6892,9.624,1.4436000000000002,2023,12
1899,US-2023-120768,12/19/2023,12/21/2023,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,152.76,6,0.0,74.8524,916.56,152.76,2023,12
1900,US-2023-162992,12/19/2023,12/21/2023,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,22.55,5,0.0,8.7945,112.75,22.55,2023,12
1901,US-2023-162992,12/19/2023,12/21/2023,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2,0.0,6.8714,29.24,14.62,2023,12
1902,US-2023-169446,12/19/2023,12/25/2023,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,15.552,3,0.2,5.4432,46.656,12.441600000000001,2023,12
1903,US-2023-169446,12/19/2023,12/25/2023,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",32.592,3,0.2,-7.7406,97.776,26.0736,2023,12
1904,US-2023-120768,12/19/2023,12/21/2023,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,35630,South,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,7.27,1,0.0,1.9629,7.27,7.27,2023,12
1905,US-2023-150574,12/19/2023,12/25/2023,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5,0.2,-18.585,1239.0,198.24,2023,12
1906,US-2023-162992,12/19/2023,12/21/2023,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8,5,0.2,72.9749999999999,2919.0,467.03999999999996,2023,12
1907,US-2023-162992,12/19/2023,12/21/2023,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,211.168,4,0.2,15.8376,844.672,168.9344,2023,12
1908,US-2023-169446,12/19/2023,12/25/2023,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10002817,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323.976,3,0.2,36.4473,971.928,259.18080000000003,2023,12
1909,US-2023-134551,12/20/2023,12/25/2023,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.574,1988.6399999999999,530.304,2023,12
1910,US-2023-138681,12/20/2023,12/22/2023,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,242.352,3,0.2,-42.4116,727.056,193.88160000000002,2023,12
1911,US-2023-163412,12/20/2023,12/23/2023,Second Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10035,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,192.186,3,0.1,36.3018,576.558,172.9674,2023,12
1912,US-2023-138681,12/20/2023,12/22/2023,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936,103.936,41.574400000000004,2023,12
1913,US-2023-160157,12/20/2023,12/27/2023,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Hamilton,Ohio,45011,East,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,190.848,3,0.2,-21.4704,572.5440000000001,152.6784,2023,12
1914,US-2023-136567,12/20/2023,12/21/2023,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",455.1,2,0.0,100.122,910.2,455.1,2023,12
1915,US-2023-136567,12/20/2023,12/21/2023,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244.48,7,0.0,493.7856,15711.36,2244.48,2023,12
1916,US-2023-120852,12/20/2023,12/25/2023,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,19.432,2,0.8,-49.5516,38.864,3.8863999999999987,2023,12
1917,US-2023-134551,12/20/2023,12/25/2023,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,43.512,7,0.2,3.8073,304.584,34.8096,2023,12
1918,US-2023-156594,12/20/2023,12/23/2023,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,47.3,2,0.0,12.298,94.6,47.3,2023,12
1919,US-2023-156594,12/20/2023,12/23/2023,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,4.13,1,0.0,1.1564,4.13,4.13,2023,12
1920,US-2023-156594,12/20/2023,12/23/2023,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",155.12,5,0.2,50.414,775.6,124.096,2023,12
1921,US-2023-136567,12/20/2023,12/21/2023,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,62.31,3,0.0,29.2857,186.93,62.31,2023,12
1922,US-2023-103100,12/20/2023,12/23/2023,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1103.97,3,0.0,496.7865,3311.91,1103.97,2023,12
1923,US-2023-156594,12/20/2023,12/23/2023,Second Class,MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495,975.968,390.3872,2023,12
1924,US-2023-109036,12/20/2023,12/25/2023,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,31.05,3,0.0,14.904,93.15,31.05,2023,12
1925,US-2023-103100,12/20/2023,12/23/2023,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,3.69,1,0.0,1.7343,3.69,3.69,2023,12
1926,US-2023-138681,12/20/2023,12/22/2023,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,1109.6,177.536,2023,12
1927,US-2023-134551,12/20/2023,12/25/2023,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),25.92,5,0.2,9.072,129.60000000000002,20.736000000000004,2023,12
1928,US-2023-138681,12/20/2023,12/22/2023,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,16.896,6.758400000000001,2023,12
1929,US-2023-136567,12/20/2023,12/21/2023,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",122.48,2,0.0,0.0,244.96,122.48,2023,12
1930,US-2023-140816,12/20/2023,12/20/2023,Same Day,TC-21295,Toby Carlisle,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.944,7,0.2,89.5888,3135.608,358.3552,2023,12
1931,US-2023-138681,12/20/2023,12/22/2023,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,71.976,3,0.2,21.5928,215.928,57.5808,2023,12
1932,US-2023-120852,12/20/2023,12/25/2023,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44,5,0.2,-8.18,327.2,52.352000000000004,2023,12
1933,CA-2023-126634,12/20/2023,12/22/2023,Second Class,AB-10165,Alan Barnes,Consumer,Canada,Vancouver,British Columbia,V5K,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,94.2,5,0.0,39.56,471.0,94.2,2023,12
1934,US-2023-154893,12/21/2023,12/27/2023,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76,1716.48,457.728,2023,12
1935,US-2023-154893,12/21/2023,12/27/2023,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148,7954.5599999999995,1060.608,2023,12
1936,US-2023-134621,12/21/2023,12/28/2023,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Columbia,Tennessee,38401,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24,2,0.7,-14.592,36.48,5.472,2023,12
1937,US-2023-109127,12/21/2023,12/25/2023,Standard Class,JC-15775,John Castell,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10004409,Office Supplies,Labels,Avery 492,17.28,6,0.0,7.9488,103.68,17.28,2023,12
1938,US-2023-133543,12/22/2023,12/26/2023,Standard Class,KM-16660,Khloe Miller,Consumer,United States,San Jose,California,95123,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,4,0.0,3.1752,47.04,11.76,2023,12
1939,US-2023-142510,12/22/2023,12/29/2023,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,6,0.8,-31.332,107.424,3.580799999999999,2023,12
